index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,nearestrefflux,nearestreffluxunc,Fluxtot,Fluxunctot,SNRtot,mag_abs,mag_abs_unc,mag_upperlim
2495,792,1,1,ZTF_g,1626284960115,33554432,1.9585,114.765,6.85078,25.4424,3.31023e-05,0.0409075,-0.00935705,5.51899e-05,295,30.0,0.085369,0.068931,19.5776,25.4424,2,2459380.7849653,792120101,1,81.0441441607204,27.9007300362272,3.23117793554133,1.08313390211077,88.5446037835016,51.8874204169518,1.71796855708145,1.04349905866181,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,130.2995815490774,1497.4765826525622,13.79272864678401,1627.7761642016396,24.25306935277707,67.11629528306499,17.41341328813716,0.01617639941866618,
2496,792,1,1,ZTF_g,1626285900115,33554432,1.9194,110.366,6.97742,25.4038,3.24866e-05,0.0401824,-0.030948,5.57506e-05,288,30.0,0.077108,0.067923,19.5413,25.4038,3,2459380.7859028,792120101,1,38.5697890241314,26.2597592733981,1.63384676986657,1.17430242888662,33.5749808532303,49.9919221476012,0.676131439419601,1.04005691627076,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,87.8252264124884,1445.1736674390852,13.310984941852487,1532.9988938515735,22.636091468594877,67.72365697401618,17.439945396286,0.01603132566241299,
2497,792,1,1,ZTF_i,1626327670115,33554432,1.5978,144.371,6.38234,24.8345,7.9331e-06,0.0308804,0.193519,3.1992e-05,349,30.0,0.082694,0.07202,19.1953,24.8345,2,2459380.8276736,792120301,1,-58.4457736824575,21.4827372816625,-3.02634402546474,1.17145887268355,-36.490647915338,43.5020718622784,-0.844475055000515,1.03620153559939,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,181.01509922305848,1310.3888044304786,28.96687075591779,1491.403903653537,36.063660414647,41.354756741437534,16.9005118112652,0.026253328167014145,
2498,792,1,1,ZTF_g,1627302850115,33554432,1.9534,126.991,6.52345,25.5391,4.78447e-05,0.0505203,-0.00758151,7.59862e-05,314,30.0,0.078122,0.069318,19.7393,25.5391,1,2459381.8028588,792120101,1,-2.46401542822891,25.6137967645707,-0.1070099755057,1.00537283802611,-11.9415168133078,48.7500860177399,-0.246603536488629,1.04079399636343,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,46.79142196012808,1636.967434280618,15.07752968307572,1683.758856240746,20.705909382413108,81.31779315478282,17.473400267398276,0.013351321499016149,
2499,792,1,1,ZTF_r,1627371260115,33554432,1.6467,95.5644,10.1237,25.5244,3.26901e-05,0.0427094,0.106999,4.69592e-05,350,30.0,0.078306,0.070327,19.3381,25.5244,1,2459381.8712616,792120201,1,-15.9098115840898,38.1499651240879,-0.463901409711829,0.998392629493283,-16.8393687673052,78.183909713177,-0.216832119895219,1.03282194330696,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,32.9923617369466,1934.4611094290312,24.94469592700771,1967.4534711659778,28.864891894449354,68.16077740254119,17.289638823984895,0.015928515509559354,
2500,792,1,1,ZTF_r,1628194050115,0,1.8256,116.664,10.6757,25.7405,2.00878e-05,0.0333917,0.0981306,2.88202e-05,349,30.0,0.078773,0.072865,19.4135,25.7405,2,2459382.6940509,792120201,1,56.5279707403849,41.4585707652585,1.51671460985313,1.07241558278447,13.7585110386403,81.8023947623669,0.169324815518145,1.0355063688812,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,105.4301440614213,2360.4782497675114,30.438147293715907,2465.9083938289327,28.148397453922698,87.60386440704066,17.260557652677527,0.012393288895971844,
2501,792,1,1,ZTF_g,1628308440115,0,2.3012,193.806,6.48525,26.0165,1.88067e-05,0.03226,-0.0357661,2.82319e-05,339,30.0,0.08573,0.073739,20.0516,26.0165,2,2459382.8084491,792120101,1,126.385310462533,27.8118183756107,5.05500996588007,1.08593286697919,176.309166293567,48.386302586547,3.66832366153631,1.04186343190232,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,175.64074785089,2540.972937667406,23.40400553442216,2716.613685518296,15.024971424355313,180.8065791802236,17.431430289468928,0.0060047593672893996,
2502,792,1,1,ZTF_r,1629204200115,33554432,1.8824,120.152,15.0361,25.6691,0.000113862,0.0794917,0.102075,0.000164205,347,30.0,0.079252,0.074768,18.9339,25.6691,1,2459383.7042014,792120201,1,90.8828883265508,49.0326286412802,2.06182473532912,0.980891354788815,23.9740883834621,94.9066152877195,0.254308460742196,1.03639318713593,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,139.7850616475872,2210.2428943981167,28.500876371644168,2350.027956045704,39.898605458360905,58.900002369713064,17.24141742827367,0.018432936440054837,
2503,792,1,1,ZTF_g,1629244100115,0,1.8411,199.752,8.56574,26.0443,1.98752e-05,0.033282,-0.0316587,3.01619e-05,337,30.0,0.076818,0.066106,19.9715,26.0443,1,2459383.7441088,792120101,1,204.760757270983,31.5194414780045,7.22641693376048,1.17538238179284,233.831679593721,60.0599705421553,3.9195248896108,1.03134475583205,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,254.01619465934,2606.8739944703743,24.01099692550593,2860.890189129714,20.419285436290252,140.10726271768485,17.40304702900158,0.007749062960338309,
2504,792,1,1,ZTF_i,1629298220115,33554432,1.8834,159.722,17.6122,24.9169,0.000110616,0.105263,0.161523,0.000401532,301,30.0,0.092142,0.090818,18.0005,24.9169,2,2459383.7982292,792120301,1,-114.574567288926,62.6012807908014,-2.03591577792481,1.10452628823083,-18.4712977181958,118.289384167448,-0.157205171892252,1.04413372377178,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,124.88630561659,1413.7094919343922,31.25083181481832,1538.5957975509823,54.24302598058758,28.3648592558537,16.94908864527101,0.038276234343589864,
2505,792,1,1,ZTF_r,1631241870115,0,1.8461,180.124,9.55431,26.1922,1.36946e-05,0.0275394,0.110893,1.97277e-05,349,30.0,0.080019,0.073321,19.9819,26.1922,3,2459385.741875,792120201,1,32.8717264955171,38.1600620181654,0.958226647412815,1.12839770022441,-18.0742220176145,73.2046122844463,-0.248562930326016,1.0403527054422,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,81.7738998165535,3578.326815953463,46.142191185100934,3660.100715770017,59.87730906272121,61.126673410391206,17.283467409668788,0.017761476936767787,
2506,792,1,1,ZTF_r,1631242820115,33554432,1.9836,899.836,20.8828,27.9995,9.7707e-06,0.0233305,0.104099,1.40206e-05,351,150.0,0.073219,0.064731,20.8133,27.9995,3,2459385.7428241,792120201,1,184.208826029418,87.7461057540185,2.33527152961178,1.27088442531414,-8.14887412263711,162.361838738443,-0.0505276198054991,1.03978421272792,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,233.1109993504544,18906.015214419524,243.7913062280553,19139.126213769978,259.1014860385344,73.86729619498803,17.294694733952852,0.014697979429679814,
2507,792,1,1,ZTF_r,1631245170115,0,1.8528,180.486,9.57734,26.2023,1.21401e-05,0.0259834,0.101143,1.74615e-05,350,30.0,0.075214,0.069443,19.9895,26.2023,1,2459385.7451736,792120201,1,-33.9786489835563,38.045959198987,-0.993464539860215,1.1113672605956,-17.9321489337521,73.3533828987931,-0.246108935609056,1.03911639058291,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,14.923524337480103,3611.7693072543643,46.5734289972629,3626.6928315918444,60.13800212788975,60.30617418715212,17.30352306527682,0.018003131762772344,
2508,792,1,1,ZTF_g,1631288620115,0,2.468,234.624,10.1929,26.2245,2.75355e-05,0.0379987,-0.0424454,4.49173e-05,310,30.0,0.083076,0.083071,19.7011,26.2245,1,2459385.7886227,792120101,1,273.910298477427,49.3814735182586,6.17019823709362,1.13578304064949,243.250358195526,82.5747202497576,2.96566143503319,1.04862950666019,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,323.165735865784,3077.5140170390387,28.34589617989513,3400.6797529048226,40.435629049058726,84.10107207133915,17.3955856607554,0.012909466826761135,
2509,792,1,1,ZTF_g,1631289540115,0,2.4579,236.445,10.2064,26.2415,2.72606e-05,0.0374057,-0.047567,4.50036e-05,305,30.0,0.085013,0.079536,19.705,26.2415,3,2459385.7895486,792120101,1,155.344779158365,50.0551330189827,3.45225480927398,0.990934936430632,206.919441732483,84.0302138443007,2.47902565693365,1.04881320280051,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,204.60021654672198,3126.079652691601,28.79321712091968,3330.679869238323,40.94468206465438,81.34584764827231,17.435167769596436,0.01334671690550709,
2510,792,1,1,ZTF_r,1632202470115,0,1.8521,177.86,11.0776,26.1792,1.25716e-05,0.026533,0.107248,1.81487e-05,350,30.0,0.077712,0.069476,19.8058,26.1792,3,2459386.7024769,792120201,1,36.7357322586103,42.6870233728355,0.957299055290285,0.999581329958376,-138.883688420546,82.5260540114351,-1.69424165165276,1.03709729576605,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,85.6379055796467,3535.7374053762937,45.593004700358655,3621.37531095594,62.457217693713595,57.981694425053405,17.28201615893881,0.018724875338083913,
2511,792,1,1,ZTF_i,1632242740115,0,1.8503,273.001,8.83038,25.5307,5.7871e-06,0.0264979,0.187487,2.2872e-05,352,30.0,0.083179,0.075333,19.395,25.5307,2,2459386.7427431,792120301,1,2.17325119075458,35.1226957728956,0.0688298598768153,1.08000735601152,58.5313026503335,66.4154618477057,0.887225846240385,1.04502602448841,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,241.63412409627057,2488.1707131908865,55.002392590636674,2729.804837287157,65.2599950126408,41.82968197834518,16.940371002470457,0.02595525351022407,
2512,792,1,1,ZTF_g,1632285000115,33554432,2.331,1182.74,25.0237,27.9959,9.6066e-06,0.0231524,-0.0426408,1.39188e-05,348,150.0,0.076113,0.068277,20.521,27.9959,3,2459386.785,792120101,1,874.90271267004,110.318414933472,8.82198979267485,1.25205426159476,1001.08977340793,189.693986860494,5.31293683742661,1.04589659122254,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,924.158150058397,15731.134333895057,144.8939300200486,16655.292483953453,182.11096515610598,91.45683495596487,17.442019340627493,0.011871173986315499,
2513,792,1,1,ZTF_g,1632287320115,0,2.096,237.683,11.4206,26.2402,2.23196e-05,0.0344378,-0.038571,3.51157e-05,319,30.0,0.081724,0.070127,19.7275,26.2402,3,2459386.7873264,792120101,1,243.422113641793,49.8124044405821,5.43597342095466,1.02601654164098,199.831533570389,90.8158482049922,2.21522360273695,1.03781439702984,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,292.67755103014997,3122.3388991313386,28.75876235922999,3415.0164501614886,40.671970983927736,83.96486247275782,17.406717999943567,0.012930408840391452,
2514,792,1,1,ZTF_r,1633223140115,33554432,1.6013,871.75,26.2567,27.9672,1.59774e-05,0.0298345,0.0994906,2.30723e-05,349,150.0,0.070666,0.066385,20.6982,27.9672,3,2459387.7231481,792120201,1,502.599027250019,105.406875633425,5.30404871520372,1.39235473844723,260.745361582509,210.813839912387,1.24518151514067,1.03317699035784,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,551.5012005710554,18351.85643203307,236.6454803158502,18903.357632604126,259.05924570398906,72.96924524440182,17.275852622926543,0.014878871178721623,
2515,792,1,1,ZTF_r,1633229420115,0,1.6326,175.139,12.1064,26.1806,1.47376e-05,0.0288631,0.0998661,2.14151e-05,351,30.0,0.080714,0.06551,19.8074,26.1806,3,2459387.7294213,792120201,1,-15.5841638776009,41.5390185530771,-0.417332374492657,1.00570738732414,-164.720470211214,84.5356155379515,-1.96165688272319,1.03721869549214,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,33.3180094434355,3540.2994943273434,45.65183241269736,3573.617503770779,61.72179408434179,57.89879501699985,17.297829833333182,0.01875168558656919,
2516,792,1,1,ZTF_g,1633317670115,0,1.8755,218.463,14.3325,26.1473,3.15971e-05,0.039836,-0.0241527,5.40727e-05,291,30.0,0.082538,0.067999,19.4997,26.1473,3,2459387.8176736,792120101,1,240.147760326649,53.2031006413981,5.02107141402986,1.08308839945238,190.207319221904,100.454800472715,1.90621429298876,1.03923092919984,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,289.403197715006,2866.2894137541534,26.400380857396787,3155.6926114691596,46.19079787623431,68.31864259900128,17.39956326749396,0.01589170918357607,
2517,792,1,1,ZTF_g,1633318620115,0,1.8304,217.45,14.2754,26.1122,2.93076e-05,0.0381301,-0.0215315,5.03083e-05,290,30.0,0.079843,0.067844,19.4864,26.1122,1,2459387.8186227,792120101,1,129.490388829962,51.6835452579593,2.78701970561166,1.16832140774115,53.3495977530625,99.5214612668488,0.539671641470204,1.03801089106825,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,178.745826218319,2775.108960222217,25.560549859018835,2953.854786440536,44.920453485423984,65.75745695441427,17.436227146796565,0.016510674990863033,
2518,792,1,1,ZTF_g,1636204370115,33554433,1.9914,1282.63,27.9243,28.1093,2.14849e-05,0.0346325,-0.0483773,3.1233e-05,347,150.0,0.073876,0.059447,20.6411,28.1093,3,2459390.704375,792120101,1,1336.74646736727,120.579294966317,12.3319315644174,1.25806809137703,1096.76552721092,220.036761035461,5.01803562706075,1.041156401217,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,1386.001904755627,17463.04767583889,160.84597297143975,18849.049580594517,201.02436020468565,93.76500221864737,17.421076357983587,0.011578947094442486,
2519,792,1,1,ZTF_g,1636222150115,0,1.8425,256.584,13.2375,26.3208,2.47577e-05,0.0358291,-0.0524134,4.05091e-05,310,30.0,0.080005,0.0661,19.7685,26.3208,3,2459390.7221528,792120101,1,229.640164307341,53.0884909240592,4.81174129860936,1.05310639383564,265.951107875693,101.362046197916,2.64144533315678,1.03651290586402,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,278.895601695698,3362.9471299318197,30.97491991124681,3641.842731627518,43.115452045476246,84.46722831031124,17.417497031485276,0.012853505693491123,
2520,792,1,1,ZTF_r,1636277260115,0,1.6338,183.006,12.1806,26.2263,1.18533e-05,0.0258072,0.100711,1.70899e-05,351,30.0,0.08273,0.072392,19.8518,26.2263,3,2459390.7772685,792120201,1,39.4005502260113,49.1953062333132,0.890909150376386,1.08305338737331,20.9215234263265,97.9006645708349,0.215140838753768,1.04080576411297,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,88.30272354704769,3692.4957409286526,47.61438884466517,3780.7984644757003,12.371262277491697,305.6113741404136,17.282341180237438,0.0035525510235138486,
2521,792,1,1,ZTF_g,1637220710115,0,2.2288,252.289,10.1172,26.3082,1.98635e-05,0.0321112,-0.0495248,3.16971e-05,314,30.0,0.083984,0.076773,19.8787,26.3082,3,2459391.7207176,792120101,1,166.124876620067,47.4464964024398,3.8948014607018,1.02583032908169,251.28778399628,83.6483329902401,3.02433070254768,1.04660850791116,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,215.380314008424,3324.145613236476,30.617532826158282,3539.5259272449002,36.24550599047905,97.65420099735015,17.435837255224286,0.01111780127133968,
2522,792,1,1,ZTF_g,1637222140115,0,2.4582,251.287,10.1604,26.299,2.23158e-05,0.0340681,-0.0392288,3.69806e-05,304,30.0,0.090094,0.074685,19.7772,26.299,1,2459391.7221412,792120101,1,140.040301780528,52.7548690725916,2.95287654051737,0.923907946960062,91.142991955943,88.0963904566347,1.04155056495575,1.0538973647632,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,189.295739168885,3296.0974228733626,30.359190837246175,3485.3931620422477,43.143895774187456,80.78531387811117,17.44337056294316,0.01343932390530912,
2523,792,1,1,ZTF_r,1637287840115,0,1.8078,179.768,11.1434,26.1999,1.71735e-05,0.0307004,0.100147,2.49819e-05,346,30.0,0.07747,0.072685,19.8429,26.1999,1,2459391.7878472,792120201,1,94.7833692073344,44.8266033197672,2.35207470478071,1.02141351929314,153.695386585113,86.6315314953838,1.78607639950194,1.03906096892562,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,143.6855425283708,3603.7943748031485,46.470592985691326,3747.479917331519,64.56733212414423,58.03987549193148,17.265551714621804,0.01870610491145748,
2524,792,1,1,ZTF_r,1637288780115,0,1.5972,180.777,11.1385,26.2022,1.23939e-05,0.0263531,0.102709,1.79555e-05,349,30.0,0.080469,0.071451,19.9252,26.2022,3,2459391.7887847,792120201,1,119.328846900733,38.8013480302402,3.421002810805,1.15622927219259,134.35530001118,77.409482904079,1.74733360322897,1.03689579818302,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,168.2310202217694,3611.436666326633,46.56913962346536,3779.6676865484023,60.615421917476056,62.35488539029182,17.258565955593838,0.0174116269030788,
2525,792,1,1,ZTF_r,1637289720115,33554432,1.8055,904.472,24.2886,28.0053,7.4316e-06,0.0202861,0.103683,1.07946e-05,345,150.0,0.073338,0.063784,20.7413,28.0053,3,2459391.7897222,792120201,1,291.273995160519,95.223533201307,3.40261037717939,1.01840691078919,90.674572261639,184.029091018056,0.496037176610397,1.03875131424191,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,340.1761684815554,19007.2813397081,245.09712348678292,19347.457508189655,262.94509163860755,73.57983899840524,17.288740246213752,0.014755400593137088,
2526,792,1,1,ZTF_i,1637344810115,0,2.0639,270.781,9.32153,25.5067,5.4464e-06,0.0257686,0.194959,2.17725e-05,352,30.0,0.09252,0.083927,19.2283,25.5067,2,2459391.8448148,792120301,1,-106.13439786912,42.5340815776952,-2.77570879682969,0.968714570296667,-189.745116194678,77.4566139479004,-2.46619430843833,1.05400987303042,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,133.326475036396,2433.773589364219,53.799914020876926,2567.100064400615,68.58264244188743,37.430754677844504,16.98309300598984,0.02900555998254111,
2527,792,1,1,ZTF_g,1638224130115,0,2.0032,246.152,6.27134,26.2532,1.6345e-05,0.0302225,-0.0413753,2.3581e-05,348,30.0,0.074556,0.062876,20.4419,26.2532,3,2459392.7241319,792120101,1,185.109110697587,25.0058128903247,8.23458313156462,1.27704647812609,194.671006324298,45.1352385858028,4.3421090237444,1.04204540353275,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,234.364548085944,3159.9487547540953,29.10517347447463,3394.3133028400393,38.37188816419112,88.45833408864235,17.426320184498707,0.012273575024734714,
2528,792,1,1,ZTF_g,1638225060115,33554432,2.0076,1223.53,13.2322,28.0266,7.5758e-06,0.0207736,-0.032395,1.10595e-05,349,150.0,0.071128,0.058678,21.2175,28.0266,3,2459392.7250694,792120101,1,866.426843281666,66.3689351518233,14.5218467845292,1.67105806171017,759.848779019328,115.361145647935,6.63105762314823,1.0443372114744,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,915.682280670023,16182.292230107294,149.04938627986314,17097.974510777316,163.15806784707516,104.79392613795176,17.444238336723462,0.01036033327514396,
2529,792,1,1,ZTF_r,1638348420115,0,1.8043,169.518,11.6534,26.1401,1.60417e-05,0.0296003,0.106461,2.32058e-05,348,30.0,0.082975,0.071855,19.7375,26.1401,3,2459392.8484259,792120201,1,-14.3396197241898,42.4118849761899,-0.376101322470187,1.13412022948608,41.0312614284581,83.2826921316652,0.495992724029666,1.03929339636479,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,34.5625535968466,3410.6723705661816,43.980302718792494,3445.234924163028,61.09856802307391,56.38814518307423,17.297052897533778,0.01925404704260231,
2530,792,1,1,ZTF_r,1639205650115,0,1.7403,179.715,6.18167,26.2018,1.01368e-05,0.0237108,0.102684,1.46664e-05,347,30.0,0.073404,0.064456,20.503,26.2018,3,2459393.7056597,792120201,1,114.979603705714,24.2951652759388,5.26448327999182,1.06821851871868,114.936735129848,47.5714046960316,2.43236123451016,1.03565678398952,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,163.8817770267504,3610.1064089469874,46.55198607838856,3773.988185973738,52.51040338473572,71.87124727117981,17.259798659191922,0.015106180026395103,
2531,792,1,1,ZTF_r,1639206590115,33554432,1.8318,898.002,12.7666,28.024,7.7622e-06,0.0208262,0.0987648,1.1209e-05,350,150.0,0.068003,0.061639,21.2868,28.024,3,2459393.7065972,792120201,1,594.110575084551,55.9643645231083,11.808928884771,1.46609598023388,472.547668858858,103.52665048654,4.59524482209013,1.04045583013367,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,643.0127484055874,19337.485588835854,249.35507654055556,19980.498337241443,255.55814268581165,78.18376721341988,17.272484210393323,0.01388651428161989,
2532,792,1,1,ZTF_g,1639260820115,0,1.9199,239.814,6.96837,26.2448,1.48398e-05,0.0288108,-0.0331054,2.17502e-05,347,30.0,0.07577,0.065122,20.3582,26.2448,3,2459393.7608218,792120101,1,165.731243081068,27.9858338650894,6.58750468767114,1.19623924582304,233.423660633084,51.4622461233033,4.56637244037907,1.0414805332444,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,214.98668046942498,3135.595551754665,28.88086471095714,3350.58223222409,40.21580837900681,83.31505363878595,17.43199929713101,0.013031258489096986,
2533,792,1,1,ZTF_g,1639261770115,0,2.0024,239.86,7.10694,26.2481,1.23019e-05,0.0263969,-0.043541,1.81006e-05,348,30.0,0.083752,0.06791,20.3314,26.2481,1,2459393.7617708,792120101,1,175.550653409769,28.6075893821428,6.82615252211284,1.04786528545005,118.883837293414,52.5404025195981,2.27795222415573,1.04125291386108,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,224.806090798126,3145.1404175572266,28.968779103415624,3369.9465083553528,40.71344167470713,82.7723319310758,17.4290424817315,0.013116701857621437,
2534,792,1,1,ZTF_g,1640201870115,0,1.7976,213.012,5.36263,26.1277,1.33511e-05,0.027407,-0.0574887,1.94478e-05,349,30.0,0.076628,0.064302,20.5446,26.1277,3,2459394.701875,792120101,1,171.789510379323,20.6958353928709,9.23354524257857,1.35279781391099,120.57201493787,38.4042910914969,3.16069040582947,1.0342954438516,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,221.04494776768,2815.0106332811692,25.92807009635033,3036.055581048849,33.17502707655359,91.5162954966984,17.421925705194145,0.011863460972796572,
2535,792,1,1,ZTF_g,1640202820115,33554432,1.8694,1057.61,10.7708,27.8766,6.6155e-06,0.019237,-0.0480751,9.55478e-06,350,150.0,0.072553,0.059943,21.2501,27.8766,3,2459394.7028241,792120101,1,947.537166459504,50.0161914064012,21.0736826947206,2.16432994977986,756.841758897533,86.6105884823784,8.79729770966227,1.03823656686435,0.18187314751884,17.5039999008179,0.0099999997764825,0.236000001430511,-0.003000000026077,2458202.807812,2458227.849491,0,-49.255437388356995,996.792603847861,14094.18733445265,129.8165885550603,15090.979938300512,139.11853243502668,108.47569819893361,17.429806395594397,0.0100086933573724,
2536,792,1,1,ZTF_i,1640264840115,0,1.4267,223.402,6.86503,25.2883,6.387e-06,0.0277995,0.195724,2.52225e-05,351,30.0,0.095299,0.081295,19.6428,25.2883,2,2459394.7648495,792120301,1,-142.355802088049,23.7505722374496,-6.66739056196246,1.67791705592095,-130.037179117934,48.7199157164579,-2.68705282174261,1.03399630545578,0.230537133946361,17.0409995651245,0.0240000002086163,0.894999980926514,-0.0480000004172325,2458227.88581,2458367.633171,0,-239.460872905516,97.10507081746701,1990.3074743665097,43.99684977434541,2087.412545183977,49.9981246815581,41.74981678770689,16.98927927696376,0.026004904536962692,
2537,792,1,1,ZTF_r,1640308900115,0,1.7164,148.772,9.48484,25.9959,1.5916e-05,0.0298418,0.110348,2.32212e-05,350,30.0,0.081829,0.070588,19.8636,25.9959,3,2459394.8089005,792120201,1,-43.6498826277659,36.3080180698804,-1.33731999623042,1.11351886904347,-61.137037555287,72.4686354651975,-0.849316378397853,1.03451234477147,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,5.252290693270503,2986.4826981319866,38.51041638059098,2991.734988825257,52.9275386350929,56.525110858671724,17.30609219846631,0.01920739267039295,
2538,792,1,1,ZTF_r,1641222630115,33554432,1.7384,781.372,13.9488,27.8285,1.19035e-05,0.025947,0.0980318,1.72007e-05,352,150.0,0.068163,0.064289,21.1013,27.8285,3,2459395.7226389,792120201,1,369.781517710875,59.9593114573751,6.86030405904797,1.56186852984508,62.2240052742155,113.237649837144,0.553200173439505,1.03877101868124,0.174452414040503,17.3079999923706,0.0140000004321337,0.449999988079071,0.0109999999403954,2458182.927928,2458218.944664,0,-48.9021733210364,418.6836910319114,16151.02178974817,208.26592247939135,16569.70548078008,216.72520272601975,76.45490820800946,17.28021302726318,0.014200527153157469,
