RA,Dec
36.6499137878418,-4.5322160720825195
35.98674774169922,-4.520532131195068
36.99431228637695,-4.520090103149414
35.96737289428711,-4.508828639984131
37.09638595581055,-4.5066399574279785
36.207820892333984,-4.507212162017822
36.87781524658203,-4.557527542114258
36.849239349365234,-4.526983737945557
37.09587478637695,-4.527346611022949
36.90555191040039,-4.510224342346191
36.13529586791992,-4.510349273681641
36.9743766784668,-4.509964942932129
36.128787994384766,-4.499324321746826
36.9293212890625,-4.499333381652832
36.916229248046875,-4.536301136016846
36.574371337890625,-4.519194602966309
36.87712860107422,-4.534333229064941
36.980857849121094,-4.542627334594727
36.78725051879883,-4.546416282653809
36.62190246582031,-4.515892505645752
36.75888442993164,-4.604467868804932
36.29485321044922,-4.490798473358154
36.83277130126953,-4.511824131011963
36.811527252197266,-4.511298656463623
36.705657958984375,-4.489494800567627
36.572898864746094,-4.508206844329834
36.78839874267578,-4.507979393005371
36.472496032714844,-4.504116535186768
36.463443756103516,-4.48768424987793
36.478302001953125,-4.48744010925293
36.828514099121094,-4.526117324829102
36.985023498535156,-4.485043525695801
36.67072677612305,-4.501160621643066
36.49229431152344,-4.4935102462768555
36.21282196044922,-4.483638763427734
36.86924743652344,-4.468643665313721
36.4890251159668,-4.479538917541504
36.403194427490234,-4.479217529296875
36.42597198486328,-4.478482723236084
36.431373596191406,-4.476268291473389
36.99385452270508,-4.491878986358643
36.25251770019531,-4.491486549377441
36.139461517333984,-4.491248607635498
36.06373596191406,-4.498842239379883
37.0279541015625,-4.485845565795898
36.50070571899414,-4.514713287353516
36.88052749633789,-4.51405668258667
36.942203521728516,-4.481484413146973
37.06800079345703,-4.4617180824279785
36.594573974609375,-4.461705684661865
36.299232482910156,-4.461453914642334
36.19621276855469,-4.548063278198242
36.947757720947266,-4.518258094787598
36.32044219970703,-4.4860382080078125
36.408782958984375,-4.469723224639893
36.07777404785156,-4.450258731842041
36.809085845947266,-4.445896148681641
36.276123046875,-4.47967004776001
36.73859786987305,-4.476353645324707
36.609832763671875,-4.441720962524414
36.95357894897461,-4.472522258758545
36.61361312866211,-4.438735485076904
36.8770866394043,-4.442878723144531
36.94455337524414,-4.436980247497559
36.877891540527344,-4.483119487762451
36.98066711425781,-4.434531211853027
36.70852279663086,-4.432802200317383
36.70412826538086,-4.462941646575928
36.61003494262695,-4.460278034210205
36.485042572021484,-4.427995681762695
36.18245315551758,-4.4521965980529785
36.77865982055664,-4.441128253936768
36.89160919189453,-4.423190116882324
37.03030776977539,-4.46710729598999
36.319129943847656,-4.467110633850098
36.5835075378418,-4.4319071769714355
36.84439468383789,-4.456089496612549
37.01846694946289,-4.458842754364014
37.08547592163086,-4.420871734619141
36.28569793701172,-4.420229434967041
36.15085220336914,-4.419816493988037
36.87038803100586,-4.438558578491211
37.06413269042969,-4.437999248504639
36.36924362182617,-4.438328742980957
36.6849365234375,-4.416628837585449
35.96570587158203,-4.409945964813232
36.86562728881836,-4.4491963386535645
36.95366287231445,-4.445609092712402
37.11594009399414,-4.433399677276611
36.79918670654297,-4.430459022521973
36.21205520629883,-4.429934024810791
36.16240692138672,-4.4517316818237305
36.927955627441406,-4.431793689727783
36.90388488769531,-4.442096710205078
36.99530792236328,-4.465295791625977
36.238067626953125,-4.470036506652832
36.46778106689453,-4.465076923370361
36.94723129272461,-4.464925289154053
36.54008102416992,-4.410548210144043
36.0415153503418,-4.419262409210205
36.32542419433594,-4.419224262237549
36.04475784301758,-4.391314506530762
36.35206985473633,-4.439032077789307
36.74554443359375,-4.389166831970215
36.3917236328125,-4.427622318267822
37.01031494140625,-4.429767608642578
36.345298767089844,-4.446586608886719
36.572078704833984,-4.40742301940918
36.10231399536133,-4.40712833404541
36.636898040771484,-4.405906677246094
36.24961471557617,-4.405755519866943
36.91667556762695,-4.388279438018799
36.799320220947266,-4.384191513061523
36.54701614379883,-4.408287525177002
36.19001770019531,-4.379384517669678
36.404788970947266,-4.3792548179626465
36.02281188964844,-4.406578063964844
36.97539520263672,-4.404789447784424
36.74397277832031,-4.400506973266602
36.39509963989258,-4.400467872619629
36.35628128051758,-4.375232219696045
36.32611083984375,-4.463974952697754
36.56430435180664,-4.3757195472717285
36.592308044433594,-4.372734546661377
36.035560607910156,-4.369599342346191
36.1702995300293,-4.369548797607422
36.60893249511719,-4.401016712188721
36.05130386352539,-4.393017292022705
36.11024475097656,-4.385929584503174
35.9846305847168,-4.385748386383057
35.97096252441406,-4.3615264892578125
36.46735763549805,-4.38021183013916
37.05671310424805,-4.38103723526001
36.55999755859375,-4.360367774963379
36.81690979003906,-4.409361839294434
37.11195755004883,-4.403759479522705
36.084014892578125,-4.36716365814209
36.421356201171875,-4.382132530212402
36.41399383544922,-4.374467372894287
36.892539978027344,-4.374649524688721
36.47630310058594,-4.399404525756836
37.01777267456055,-4.402097225189209
36.344932556152344,-4.377665042877197
36.6419792175293,-4.372056484222412
36.09162902832031,-4.403176307678223
36.76763153076172,-4.3938751220703125
36.42532730102539,-4.3640899658203125
36.01546859741211,-4.3658528327941895
36.591346740722656,-4.3672099113464355
36.898841857910156,-4.339775562286377
35.9941520690918,-4.335188388824463
36.802154541015625,-4.353458404541016
36.665958404541016,-4.334544658660889
36.54441833496094,-4.3365960121154785
36.40481185913086,-4.359135627746582
36.254302978515625,-4.329024314880371
36.71770477294922,-4.379499912261963
36.927913665771484,-4.333330154418945
36.40900421142578,-4.352494239807129
36.80604553222656,-4.3916335105896
36.32295227050781,-4.373230934143066
36.2702751159668,-4.366060256958008
37.034629821777344,-4.344888210296631
35.995819091796875,-4.3183794021606445
36.7161979675293,-4.355214595794678
36.27627944946289,-4.323533058166504
36.776798248291016,-4.323512554168701
36.742332458496094,-4.31646728515625
36.91911315917969,-4.316183567047119
36.95212173461914,-4.317141056060791
36.43568801879883,-4.326236724853516
36.14159393310547,-4.347196578979492
36.38410949707031,-4.343560218811035
35.98311233520508,-4.338460445404053
36.53232192993164,-4.311985492706299
36.184539794921875,-4.329960823059082
36.233726501464844,-4.329577922821045
36.0265998840332,-4.3361639976501465
36.270652770996094,-4.307518005371094
36.2961540222168,-4.325265407562256
36.16556167602539,-4.400440692901611
36.75323486328125,-4.339015483856201
36.39572525024414,-4.328364372253418
37.0628662109375,-4.328509330749512
36.666709899902344,-4.302580833435059
36.2052116394043,-4.3005876541137695
36.495304107666016,-4.300271987915039
36.222190856933594,-4.302214622497559
37.083805084228516,-4.299650192260742
36.74898147583008,-4.356727123260498
36.009578704833984,-4.321931838989258
36.384761810302734,-4.297158718109131
36.6026725769043,-4.333989143371582
36.859493255615234,-4.33240270614624
36.086883544921875,-4.332220554351807
36.11043167114258,-4.290428161621094
36.13139343261719,-4.298520088195801
36.87443542480469,-4.287763595581055
36.09245681762695,-4.290102481842041
36.615882873535156,-4.346657752990723
36.2890510559082,-4.3087992668151855
36.027122497558594,-4.308615684509277
35.964046478271484,-4.311474800109863
36.335540771484375,-4.311971664428711
35.987030029296875,-4.315323352813721
36.42473220825195,-4.302148818969727
37.10244369506836,-4.302916526794434
36.014163970947266,-4.3197855949401855
36.29955291748047,-4.319693088531494
36.30218505859375,-4.283423900604248
36.62630844116211,-4.282780170440674
36.88706970214844,-4.281383991241455
36.07268142700195,-4.303311824798584
36.75323486328125,-4.302995681762695
36.69938278198242,-4.276699066162109
36.354881286621094,-4.3139543533325195
36.6194953918457,-4.313236236572266
36.64483642578125,-4.273651123046875
36.704830169677734,-4.273671627044678
36.56248092651367,-4.307927131652832
36.9245719909668,-4.348728656768799
35.963497161865234,-4.348167896270752
36.93545150756836,-4.34946870803833
36.0634651184082,-4.286325931549072
36.76689147949219,-4.286265850067139
36.13385009765625,-4.275766849517822
36.673667907714844,-4.27573299407959
37.003658294677734,-4.300348281860352
36.97618103027344,-4.350488662719727
36.65555953979492,-4.3073039054870605
36.968467712402344,-4.3069305419921875
36.80078887939453,-4.306518077850342
36.13203430175781,-4.26162576675415
36.790313720703125,-4.261724472045898
36.695770263671875,-4.310595512390137
36.85718536376953,-4.31041145324707
37.03993225097656,-4.256687164306641
37.019222259521484,-4.266396999359131
36.04897689819336,-4.257689952850342
36.13020324707031,-4.291825771331787
36.25418472290039,-4.266140937805176
36.97806167602539,-4.265595436096191
36.54876708984375,-4.244810104370117
35.99296188354492,-4.244035720825195
36.792667388916016,-4.280709266662598
36.65522384643555,-4.280198097229004
36.898929595947266,-4.307708263397217
35.96889114379883,-4.306015968322754
36.69877243041992,-4.2418646812438965
36.924495697021484,-4.2847137451171875
36.68369674682617,-4.259746551513672
35.97175979614258,-4.259073257446289
36.283485412597656,-4.27498722076416
36.825199127197266,-4.274867534637451
36.247528076171875,-4.237107753753662
36.77897644042969,-4.236905574798584
36.531036376953125,-4.234866142272949
36.389644622802734,-4.234391212463379
36.15818405151367,-4.255371570587158
36.56879425048828,-4.251143932342529
36.32338333129883,-4.281695365905762
37.094505310058594,-4.281478404998779
37.10283660888672,-4.262700080871582
36.145301818847656,-4.2484002113342285
36.6441764831543,-4.246060848236084
37.02070999145508,-4.2455525398254395
36.95565414428711,-4.245995044708252
36.059471130371094,-4.245128631591797
36.00857925415039,-4.245053768157959
36.221946716308594,-4.225231170654297
37.060218811035156,-4.225055694580078
36.17630386352539,-4.241077899932861
36.42351531982422,-4.242840766906738
36.08369064331055,-4.270238876342773
37.019073486328125,-4.305095672607422
36.24188232421875,-4.216250419616699
36.078895568847656,-4.221781253814697
36.065704345703125,-4.237988471984863
36.761077880859375,-4.254249095916748
36.33649826049805,-4.212982177734375
36.848236083984375,-4.232259273529053
36.220672607421875,-4.231990814208984
36.60898971557617,-4.2320475578308105
36.81418991088867,-4.231925010681152
36.37518310546875,-4.2316789627075195
36.06603240966797,-4.251459121704102
36.720802307128906,-4.2074503898620605
36.36811065673828,-4.261045455932617
36.809932708740234,-4.21281623840332
36.79947280883789,-4.247150421142578
36.271549224853516,-4.24708890914917
36.78646469116211,-4.232954025268555
36.97431945800781,-4.232847690582275
36.625240325927734,-4.240119457244873
35.9746208190918,-4.239943981170654
36.852169036865234,-4.244523525238037
36.48912811279297,-4.227711200714111
36.62852096557617,-4.2239580154418945
36.170684814453125,-4.2225141525268555
36.2065315246582,-4.195785999298096
36.85353088378906,-4.191802978515625
36.8989372253418,-4.189949035644531
36.60157012939453,-4.22852897644043
36.94377136230469,-4.185719966888428
36.26386642456055,-4.190993785858154
35.986995697021484,-4.192070007324219
37.096641540527344,-4.206559181213379
36.0588264465332,-4.2029242515563965
36.43426513671875,-4.203643798828125
36.61083221435547,-4.203550815582275
36.79695129394531,-4.235843658447266
36.68310546875,-4.274195194244385
36.08627700805664,-4.2068586349487305
36.91142654418945,-4.178999423980713
36.898643493652344,-4.221582412719727
36.6115837097168,-4.220965385437012
36.19792938232422,-4.180891990661621
36.25379180908203,-4.220845699310303
36.41450119018555,-4.177567958831787
36.82611846923828,-4.216795444488525
36.904579162597656,-4.20524787902832
36.70769500732422,-4.211282253265381
36.8447380065918,-4.204943656921387
36.16627502441406,-4.200414180755615
36.2166633605957,-4.2030229568481445
36.03590774536133,-4.1977033615112305
36.38998031616211,-4.197018623352051
36.882755279541016,-4.196898460388184
36.60196304321289,-4.196653366088867
36.32367706298828,-4.166827201843262
36.007816314697266,-4.166106224060059
36.05219268798828,-4.186750888824463
36.11993408203125,-4.237246513366699
36.51093292236328,-4.163832187652588
36.20629119873047,-4.168877124786377
36.02366256713867,-4.206544876098633
36.814781188964844,-4.20642614364624
37.01799392700195,-4.210928440093994
37.037837982177734,-4.209659099578857
35.986228942871094,-4.185017108917236
36.7491569519043,-4.185726642608643
36.89231872558594,-4.172720909118652
36.53144836425781,-4.1727213859558105
36.248756408691406,-4.1723551750183105
36.688961029052734,-4.183828830718994
36.57748031616211,-4.183638095855713
36.986663818359375,-4.2193450927734375
36.77123260498047,-4.201887607574463
36.63893127441406,-4.201559543609619
36.69804382324219,-4.177053928375244
36.64467239379883,-4.192798614501953
36.14030456542969,-4.151130199432373
36.45402908325195,-4.174494743347168
36.15571212768555,-4.174610614776611
36.716835021972656,-4.165775775909424
36.27215576171875,-4.194382190704346
36.30089569091797,-4.148793697357178
36.68968963623047,-4.148822784423828
36.082977294921875,-4.162909984588623
36.19070053100586,-4.162661075592041
36.855552673339844,-4.151039123535156
36.93612289428711,-4.153109550476074
36.606300354003906,-4.172132968902588
36.127044677734375,-4.170462131500244
36.5406608581543,-4.144362449645996
36.91244125366211,-4.161329746246338
36.9622688293457,-4.161337852478027
36.693321228027344,-4.159797191619873
37.050575256347656,-4.192984580993652
36.805145263671875,-4.1534624099731445
36.75624465942383,-4.153591156005859
36.948760986328125,-4.167985439300537
36.3747673034668,-4.167463779449463
36.22190475463867,-4.167308330535889
36.8659553527832,-4.135343551635742
37.008949279785156,-4.136213302612305
36.475074768066406,-4.141353130340576
36.48417282104492,-4.156191349029541
36.29496383666992,-4.154841423034668
36.810123443603516,-4.17583703994751
36.092376708984375,-4.177788734436035
36.34223175048828,-4.177832126617432
36.28342056274414,-4.144607067108154
36.205421447753906,-4.145210266113281
36.28980255126953,-4.1439924240112305
36.99162673950195,-4.131134033203125
36.99359893798828,-4.147459030151367
36.29753875732422,-4.127694129943848
36.49061584472656,-4.127291679382324
36.480709075927734,-4.1148858070373535
37.02949142456055,-4.114639759063721
36.83295440673828,-4.134171485900879
36.547725677490234,-4.11239767074585
36.58195877075195,-4.152508735656738
36.18144607543945,-4.165146350860596
36.67207717895508,-4.164718151092529
36.082008361816406,-4.110144138336182
36.41265869140625,-4.139131546020508
36.566246032714844,-4.169793128967285
36.92738342285156,-4.132308483123779
36.364803314208984,-4.105111598968506
36.277252197265625,-4.130832672119141
36.33794403076172,-4.145513534545898
36.25896453857422,-4.1456685066223145
36.38310241699219,-4.116605758666992
36.756072998046875,-4.130889415740967
36.10383224487305,-4.127216815948486
36.07529830932617,-4.102668762207031
36.48189163208008,-4.101355075836182
36.08921813964844,-4.102652072906494
36.938838958740234,-4.100366115570068
36.31977462768555,-4.109042167663574
36.73163986206055,-4.114400386810303
36.43684768676758,-4.114008903503418
35.994266510009766,-4.111235618591309
36.684329986572266,-4.122251033782959
36.00852966308594,-4.118071556091309
36.615379333496094,-4.151223182678223
36.72305679321289,-4.093785762786865
36.263328552246094,-4.094316482543945
36.00218200683594,-4.091062545776367
36.22381591796875,-4.138260364532471
36.6242790222168,-4.1246137619018555
36.2283935546875,-4.108028888702393
36.762596130371094,-4.1080145835876465
36.09758377075195,-4.144543647766113
36.756099700927734,-4.085165023803711
36.07696533203125,-4.093456745147705
36.531158447265625,-4.093565940856934
36.857051849365234,-4.092945575714111
36.36241149902344,-4.119962215423584
36.60297775268555,-4.083085536956787
36.09474563598633,-4.099803924560547
36.113868713378906,-4.095660209655762
36.25706100463867,-4.131772518157959
36.15870666503906,-4.091831207275391
36.559295654296875,-4.128661632537842
37.11223220825195,-4.067586898803711
35.979373931884766,-4.089827537536621
36.66121292114258,-4.090195178985596
36.31917190551758,-4.0866594314575195
36.05671310424805,-4.081263542175293
36.6135139465332,-4.082808971405029
36.8110466003418,-4.058204174041748
36.985660552978516,-4.057103633880615
36.40402603149414,-4.056056022644043
36.480018615722656,-4.053400039672852
37.024688720703125,-4.053167343139648
36.52457046508789,-4.057974338531494
36.552852630615234,-4.055394649505615
36.46731185913086,-4.087817668914795
36.21748733520508,-4.088758945465088
36.082313537597656,-4.0543670654296875
36.42788314819336,-4.044415473937988
36.01344680786133,-4.043835639953613
36.196502685546875,-4.06086540222168
37.07178497314453,-4.0693488121032715
36.020259857177734,-4.0433783531188965
36.71723175048828,-4.099185466766357
36.39192581176758,-4.098460674285889
36.12931823730469,-4.0946736335754395
36.76002883911133,-4.03776216506958
36.74836730957031,-4.103243827819824
36.85661697387695,-4.068777561187744
36.28043746948242,-4.068385601043701
36.36043167114258,-4.0514235496521
36.58869552612305,-4.032306671142578
36.25230026245117,-4.04660177230835
36.601200103759766,-4.072353839874268
36.0877685546875,-4.066059589385986
36.49360656738281,-4.068398952484131
36.71491241455078,-4.0709099769592285
36.12184524536133,-4.070302486419678
36.418006896972656,-4.0702805519104
36.534767150878906,-4.054183483123779
35.989315032958984,-4.039414882659912
36.37788391113281,-4.039238929748535
36.987525939941406,-4.025219440460205
36.87107849121094,-4.024492263793945
36.64088439941406,-4.0637593269348145
36.048152923583984,-4.062978744506836
36.8215217590332,-4.079500675201416
36.25288772583008,-4.018847942352295
36.83542251586914,-4.017917156219482
36.84917068481445,-4.037451267242432
36.781002044677734,-4.077486515045166
36.642112731933594,-4.01785945892334
36.59953308105469,-4.013224124908447
36.71332931518555,-4.044490814208984
36.72014236450195,-4.038219451904297
36.67433166503906,-4.034885406494141
36.772003173828125,-4.0344648361206055
36.65916061401367,-4.022897243499756
36.09882736206055,-4.017491340637207
35.98381042480469,-4.01257848739624
36.23982238769531,-4.012428283691406
36.86487579345703,-3.989503860473633
36.307674407958984,-4.018575668334961
36.043174743652344,-4.039865493774414
36.13813781738281,-4.008523941040039
36.16911315917969,-3.9954347610473633
36.66350555419922,-4.007443904876709
36.39241027832031,-4.084052085876465
36.52839279174805,-4.049532890319824
36.10995101928711,-4.020023345947266
36.077396392822266,-4.020668029785156
36.28326416015625,-4.021656513214111
36.251365661621094,-4.010562419891357
36.35511016845703,-5.396817684173584
36.67275619506836,-3.9971585273742676
36.073543548583984,-3.9941251277923584
36.560604095458984,-3.993967056274414
36.7585334777832,-5.213268756866455
36.51474380493164,-5.180167198181152
36.923606872558594,-5.280561923980713
36.738548278808594,-3.9956915378570557
36.364681243896484,-3.998441219329834
36.85078048706055,-4.0056233406066895
36.205204010009766,-3.992431402206421
36.45315933227539,-3.9982004165649414
36.86129379272461,-4.011922359466553
36.03527069091797,-4.026543617248535
36.4349365234375,-4.01719331741333
36.94355773925781,-4.016860485076904
36.726890563964844,-5.433098793029785
37.0213737487793,-4.018636703491211
37.117435455322266,-4.012304782867432
36.21662902832031,-4.050013065338135
36.46235656738281,-4.046440124511719
36.636070251464844,-4.051484107971191
36.11496353149414,-4.00598669052124
36.500099182128906,-3.9984123706817627
36.820072174072266,-4.922006130218506
36.78030014038086,-4.004669666290283
36.74311828613281,-5.1995673179626465
36.433128356933594,-5.023331642150879
36.897850036621094,-4.781294822692871
36.34418869018555,-4.751387596130371
36.16854476928711,-4.886194705963135
36.515472412109375,-5.048565864562988
36.06909942626953,-5.123478889465332
35.98942947387695,-4.953729629516602
36.98445129394531,-4.005028247833252
36.56460189819336,-5.00935173034668
36.61143493652344,-4.61553430557251
36.259361267089844,-4.804264068603516
37.10564041137695,-4.581615447998047
36.12317657470703,-4.852356433868408
36.68934631347656,-4.045095920562744
36.91897201538086,-4.047528266906738
36.806583404541016,-4.044552803039551
36.55364227294922,-4.386334419250488
36.13068771362305,-4.604703426361084
36.618343353271484,-4.036621570587158
36.96714782714844,-4.628261566162109
36.2689094543457,-4.618993282318115
36.85146713256836,-5.414503574371338
36.94722366333008,-5.281294345855713
36.53055191040039,-5.112240791320801
36.77461242675781,-5.10454797744751
36.87873077392578,-4.230447769165039
36.76811599731445,-4.179891109466553
36.24786376953125,-5.093113422393799
36.4463005065918,-4.842626571655273
36.69928741455078,-4.05684757232666
36.134010314941406,-4.056150436401367
36.72397994995117,-4.790180683135986
36.54291915893555,-4.78631591796875
36.63552474975586,-4.741341590881348
36.64338684082031,-4.739151477813721
36.84044647216797,-4.737229824066162
36.817237854003906,-5.463057994842529
36.27238464355469,-5.383647441864014
36.074886322021484,-4.6568098068237305
37.03742218017578,-4.654765605926514
36.9382438659668,-5.2575531005859375
36.79098129272461,-4.650684833526611
36.05704116821289,-4.669704437255859
36.30353546142578,-5.133822917938232
36.83150863647461,-4.235221862792969
36.41829299926758,-5.060948848724365
37.11443328857422,-4.498312473297119
37.12126922607422,-4.992675304412842
36.75416564941406,-4.987785816192627
36.535072326660156,-4.9218549728393555
36.60383605957031,-4.653898239135742
36.23318862915039,-5.1212592124938965
36.26006317138672,-4.727365016937256
36.553733825683594,-4.900015354156494
36.3126335144043,-4.856468677520752
36.73381042480469,-4.139948844909668
36.34400177001953,-4.826725959777832
36.843772888183594,-4.244938850402832
36.702579498291016,-4.187885284423828
36.30366516113281,-5.029343128204346
36.476654052734375,-4.850736618041992
36.5681037902832,-3.999319076538086
36.1058349609375,-4.567448139190674
36.803611755371094,-4.633789539337158
36.57769012451172,-5.423023700714111
37.03797912597656,-5.391345024108887
36.28398132324219,-4.360299110412598
37.0845832824707,-4.124325275421143
36.533992767333984,-4.158048152923584
36.62074279785156,-5.416187763214111
36.88661575317383,-5.115399360656738
36.5534782409668,-5.099094390869141
36.528358459472656,-4.502134799957275
36.44267654418945,-4.799550533294678
36.270511627197266,-4.7470269203186035
36.684288024902344,-3.9992971420288086
36.06414794921875,-5.144492149353027
36.7061882019043,-4.79518985748291
36.277587890625,-5.011749744415283
36.40858840942383,-4.101468086242676
36.182334899902344,-4.426664352416992
36.54467010498047,-4.8034987449646
35.66059112548828,-5.5594964027404785
36.262027740478516,-4.208106994628906
35.9716796875,-5.553713321685791
35.8791389465332,-5.552919864654541
36.79202651977539,-4.568358898162842
35.424808502197266,-5.552570343017578
36.1043815612793,-5.551790714263916
35.52262878417969,-5.552068710327148
37.1163330078125,-5.391451358795166
35.86487579345703,-5.552725791931152
36.970481872558594,-4.766444683074951
35.428924560546875,-5.534543037414551
35.64662551879883,-5.532868385314941
36.578529357910156,-4.004591941833496
36.88644027709961,-3.9873974323272705
36.28029251098633,-4.522085189819336
36.29319763183594,-4.504433631896973
36.620967864990234,-4.8808979988098145
36.96519088745117,-4.882302761077881
36.835182189941406,-5.051989555358887
37.108154296875,-4.7323479652404785
35.663330078125,-5.521215438842773
36.145992279052734,-4.327008247375488
35.856319427490234,-5.5171661376953125
35.53664779663086,-5.516319274902344
36.68876647949219,-4.719857215881348
36.840850830078125,-4.698058128356934
35.251426696777344,-5.5235466957092285
36.002376556396484,-5.5291748046875
36.64780044555664,-4.079800128936768
36.02094650268555,-4.063044548034668
36.29070281982422,-4.055342197418213
35.309974670410156,-5.540289402008057
35.78242874145508,-5.54802942276001
35.93359375,-5.504757404327393
36.765296936035156,-4.464093208312988
35.39727783203125,-5.501194477081299
36.26670455932617,-5.313938617706299
36.687923431396484,-4.664041042327881
37.0711555480957,-4.661777019500732
36.054344177246094,-5.493327617645264
35.6816291809082,-5.493305206298828
35.698028564453125,-5.495473861694336
36.03346252441406,-5.492156505584717
36.11040496826172,-5.513676166534424
35.74351501464844,-5.481575012207031
35.592140197753906,-5.51833438873291
36.647850036621094,-4.85132360458374
36.078216552734375,-5.013007164001465
36.11334991455078,-4.999688148498535
36.09357452392578,-5.51436185836792
35.74322509765625,-5.512861251831055
35.12567901611328,-5.4670562744140625
36.170433044433594,-4.019639015197754
35.56288528442383,-5.560706615447998
35.37403106689453,-5.522498607635498
35.53955841064453,-5.46380090713501
35.469268798828125,-5.463456630706787
35.368141174316406,-5.539388179779053
35.82946014404297,-5.50858736038208
35.387657165527344,-5.495979309082031
35.69062042236328,-5.498568534851074
35.316688537597656,-5.4985456466674805
35.527687072753906,-5.484877109527588
36.02892303466797,-5.483852863311768
35.22665023803711,-5.502374649047852
35.4949951171875,-5.4922871589660645
35.40555953979492,-5.491101264953613
35.76189041137695,-5.47239351272583
36.045230865478516,-5.471828937530518
36.10780334472656,-5.4713640213012695
35.7891731262207,-5.491904258728027
35.29255294799805,-5.488630771636963
35.27339553833008,-5.487858772277832
35.48048400878906,-5.487696170806885
35.34844970703125,-5.530055046081543
35.32880783081055,-5.526785850524902
35.21788787841797,-5.479759693145752
35.35414123535156,-5.479310035705566
35.820194244384766,-5.448802471160889
36.005584716796875,-5.483625888824463
35.55842590332031,-5.492125034332275
35.3072395324707,-5.48245906829834
35.89607238769531,-5.511284828186035
35.482940673828125,-5.512150287628174
35.74555969238281,-5.506313323974609
35.71346664428711,-5.4872002601623535
35.470237731933594,-5.491172790527344
35.23548889160156,-5.489941120147705
35.398189544677734,-5.507479667663574
35.99720001220703,-5.4569268226623535
35.96438980102539,-5.497927665710449
35.539527893066406,-5.497938632965088
35.585243225097656,-5.471431255340576
36.13161087036133,-5.471850872039795
35.14977264404297,-5.468949317932129
36.0668830871582,-5.468552589416504
35.55030822753906,-5.468044281005859
36.05219650268555,-5.458510875701904
36.122802734375,-5.426290035247803
35.134212493896484,-5.422781467437744
35.35675811767578,-5.4242844581604
36.068145751953125,-5.4204864501953125
35.92747497558594,-5.427427768707275
35.6143798828125,-5.4821457862854
35.72667694091797,-5.481898307800293
35.41698455810547,-5.464170932769775
35.50523376464844,-5.4406304359436035
35.235652923583984,-5.443729877471924
35.79536819458008,-5.4472126960754395
35.83452606201172,-5.404033184051514
36.074440002441406,-5.403691291809082
35.783531188964844,-5.437514781951904
35.68041229248047,-5.40144157409668
35.40876007080078,-5.400750160217285
35.011253356933594,-5.403561115264893
35.14668655395508,-5.403353214263916
35.12128829956055,-5.403158187866211
35.95134353637695,-5.410506725311279
35.455528259277344,-5.415293216705322
36.06565856933594,-5.4555768966674805
35.07897186279297,-5.389232635498047
35.317378997802734,-5.390164375305176
35.410011291503906,-5.388707637786865
35.32102584838867,-5.419329643249512
35.326622009277344,-5.395505905151367
35.812217712402344,-5.382759094238281
35.5333137512207,-5.42536735534668
35.92653274536133,-5.378842353820801
35.36591339111328,-5.445591926574707
35.021873474121094,-5.41672420501709
35.38429641723633,-5.415763854980469
35.83545684814453,-5.452589511871338
35.177276611328125,-5.413693428039551
35.25212860107422,-5.413698196411133
35.11738586425781,-5.412395000457764
35.22474670410156,-5.427028179168701
36.03096008300781,-5.414600849151611
35.0068244934082,-5.371408939361572
35.96693801879883,-5.405771732330322
35.78339385986328,-5.376751899719238
35.42293930053711,-5.42168664932251
35.85043716430664,-5.4307074546813965
35.17565155029297,-5.431062698364258
36.10749816894531,-5.448683738708496
35.52861785888672,-5.3488311767578125
35.09134292602539,-5.436463356018066
35.82590866088867,-5.344552993774414
35.241641998291016,-5.388582229614258
35.56375503540039,-5.3907318115234375
35.4263801574707,-5.369851112365723
35.41647720336914,-5.400040626525879
35.01594161987305,-5.368597984313965
35.7352180480957,-5.3486127853393555
35.56523132324219,-5.402298450469971
35.43629837036133,-5.421104907989502
35.51105880737305,-5.355640888214111
35.76173400878906,-5.354544639587402
35.82392883300781,-5.324714660644531
35.77176284790039,-5.324545383453369
35.40249252319336,-5.3242340087890625
35.383907318115234,-5.326262950897217
35.6372184753418,-5.360137939453125
35.83209228515625,-5.333973407745361
35.75114822387695,-5.33378791809082
35.75979232788086,-5.3145647048950195
35.1313591003418,-5.368677616119385
35.798980712890625,-5.352068901062012
35.27534103393555,-5.351817607879639
35.93288803100586,-5.351764678955078
35.5164794921875,-5.314230918884277
35.85630416870117,-5.373104572296143
35.81974411010742,-5.363123416900635
35.49851608276367,-5.382385730743408
35.921634674072266,-5.3231282234191895
35.410491943359375,-5.322337627410889
35.37409210205078,-5.330937385559082
35.25228500366211,-5.330678462982178
35.90583801269531,-5.331353664398193
35.159236907958984,-5.412412643432617
35.6295051574707,-5.412463188171387
34.99039840698242,-5.375290870666504
35.58311080932617,-5.375429630279541
35.35695266723633,-5.297982215881348
35.720096588134766,-5.343214511871338
35.34151077270508,-5.391486644744873
35.62510681152344,-5.291487693786621
35.24188995361328,-5.326923370361328
35.45803451538086,-5.326667785644531
35.598655700683594,-5.290082931518555
35.58930969238281,-5.339596271514893
35.64378356933594,-5.399432182312012
35.4578971862793,-5.399326801300049
35.79784393310547,-5.28390645980835
35.58837890625,-5.3580427169799805
35.59604263305664,-5.35764217376709
35.532108306884766,-5.3107733726501465
35.19852066040039,-5.309973239898682
35.59971618652344,-5.321776866912842
35.741912841796875,-5.315412521362305
35.861698150634766,-5.317899703979492
