index,field,ccd,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,diffimgstatus,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,baseline,flux_corr,ref_flux,flux_total,mag,mag_unc,mag_lim
10,468,7,2,ZTF_r,463218052615,0,1.8126,401.98,7.03262,26.1339,6.6053e-06,0.0226368,0.109834,1.10177e-05,495,30.0,0.052749,0.048394,20.3617,26.1339,1,2458217.7180556,468120226,1,-44.4672226452196,29.1351685192574,-1.69776380922683,0.976517023466126,-70.0111503786689,55.7811937008664,-1.26355631402452,1.04238241137406,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-273.5554736252711,0.0,-273.5554736252711,,,20.725431153124397
11,468,7,2,ZTF_r,467203402615,0,4.0389,300.025,8.21045,25.8361,2.34382e-05,0.0416183,0.12419,3.87809e-05,474,30.0,0.065703,0.064319,19.2523,25.8361,1,2458221.7034028,468120226,1,62.2517496029254,56.0515557137172,1.2354315614969,1.035990215723,124.869059279605,75.511547922168,1.66477926936098,1.1632288468152,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-166.8365013771261,0.0,-166.8365013771261,,,19.717205811751896
12,468,7,2,ZTF_r,470178542615,0,1.9469,281.44,7.74666,25.7451,1.14242e-05,0.0298028,0.112954,1.88794e-05,499,30.0,0.048444,0.047273,19.8085,25.7451,1,2458224.6785417,468120226,1,-11.019372667524,35.0595088118658,-0.349627709204291,0.987909636191494,-61.4585273056961,64.4435818665305,-0.960102654617416,1.05188257449314,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-240.1076236475755,0.0,-240.1076236475755,,,20.135660420959937
13,468,7,2,ZTF_r,473245332615,0,2.9978,434.294,6.37266,26.2363,9.5853e-06,0.0272244,0.116574,1.58592e-05,493,30.0,0.063448,0.048507,20.1877,26.2363,1,2458227.7453356,468120226,1,77.3491019202929,34.1952385147694,2.51619583628812,1.04140269811708,116.831330595573,54.1746242630359,2.17109390104745,1.07329589615407,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-151.7391490597586,0.0,-151.7391490597586,,,20.65396089585625
14,468,7,2,ZTF_r,477147212615,0,1.6469,442.703,10.7524,26.2497,7.044e-06,0.0233036,0.111408,1.16552e-05,495,30.0,0.050079,0.053709,20.0541,26.2497,1,2458231.6472106,468120226,1,82.3489543746991,41.2718063578867,2.21952178964524,0.985453438809798,105.742806144266,84.9775362248358,1.25274272186345,1.03284469744998,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-146.7392966053524,0.0,-146.7392966053524,,,20.463141296122295
15,468,7,2,ZTF_g,481207542615,0,2.6524,132.911,14.895,26.2551,2.48745e-05,0.0381902,-0.0318863,5.46641e-05,367,30.0,0.053296,0.051211,19.3281,26.2551,1,2458235.7075463,468120126,1,-7.76579261918932,82.9643820325055,-0.104123535772088,0.974473733602853,45.4075059735756,130.499798635554,0.350294242725137,1.08636948648695,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,-431.3712240183773,0.0,-431.3712240183773,,,19.710445782519304
16,468,7,2,ZTF_g,484147782615,0,2.7883,132.8,15.1305,26.2664,3.10693e-05,0.040376,-0.0563948,6.65223e-05,346,30.0,0.058858,0.059094,19.2146,26.2664,1,2458238.6477894,468120126,1,87.1467222463181,89.1155693329501,1.08780805959136,0.993255975103557,7.4551970142032,137.633371693031,0.0545318922489781,1.06913681619679,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,-336.45870915286986,0.0,-336.45870915286986,,,19.644091024110182
17,468,7,2,ZTF_r,489150702615,0,1.8917,426.818,7.34124,26.2269,7.6281e-06,0.0243367,0.0978468,1.26929e-05,498,30.0,0.049547,0.052545,20.3961,26.2269,1,2458243.650706,468120226,1,43.1659727617744,28.5980234556683,1.67903718894051,0.999132367342988,90.9764344165917,58.1378071677119,1.57538046924436,1.02921538679372,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-185.92227821827709,0.0,-185.92227821827709,,,20.838634944096082
18,468,7,2,ZTF_g,489192612615,0,2.5162,124.265,5.19025,26.2032,1.36101e-05,0.0322613,-0.115467,2.28727e-05,489,30.0,0.06324,0.054106,20.4209,26.2032,1,2458243.6926157,468120126,1,17.1725609582464,25.0872340417473,0.761442452683637,0.965172560567845,17.703994546483,43.2259428816245,0.412327199366379,1.03651365954215,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,-406.4328704409416,0.0,-406.4328704409416,,,20.957143035616795
19,468,7,2,ZTF_g,493187782615,0,2.0228,131.162,4.93764,26.2191,8.7547e-06,0.0263137,-0.0542274,1.46006e-05,495,30.0,0.051206,0.053431,20.855,26.2191,1,2458247.6877894,468120126,1,31.5895247512341,19.9408690590077,1.76219437888178,0.94976315933196,39.6449456106278,37.2681520786247,1.07094004865284,1.05465467911349,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,-392.0159066479539,0.0,-392.0159066479539,,,21.222314784849388
20,468,7,2,ZTF_r,493216582615,0,2.2086,434.324,6.62235,26.2146,7.1544e-06,0.023535,0.115647,1.1863e-05,497,30.0,0.057077,0.049255,20.4517,26.2146,1,2458247.7165856,468120226,1,4.93579079023724,27.9662883418634,0.196325500515929,1.067410375942,-94.2521517445286,50.2745648116869,-1.88737477419714,1.0529259074634,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-224.15246018981426,0.0,-224.15246018981426,,,20.850587911505276
21,468,7,2,ZTF_r,500169492615,0,1.824,440.358,6.95372,26.2441,7.4773e-06,0.0241373,0.108332,1.23851e-05,498,30.0,0.049891,0.045546,20.4738,26.2441,1,2458254.6694907,468120226,1,180.675674134343,27.8988140247908,7.20391770683133,1.0955880860639,239.666633639796,52.5157167460958,4.59444937928026,1.04151001622776,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-48.412576845708486,0.0,-48.412576845708486,,,20.882710634509696
22,468,7,2,ZTF_i,503184952615,0,2.2676,226.289,7.7817,25.6079,4.1956e-06,0.0268626,0.176205,2.12893e-05,494,30.0,0.063592,0.051412,19.4728,25.6079,1,2458257.6849537,468120326,1,-421.278644199885,37.821206560834,-12.3905009607834,1.00343930464611,-330.443281646063,67.3849018901318,-4.93684529959508,1.05107750993987,0.274758845211424,16.9899999237061,0.0419999994337559,2.89599990844727,0.273000001907349,2459204.98963,2459307.706493,0,-106.11338229058501,-315.16526190929994,0.0,-315.16526190929994,,,19.916136540502823
23,468,7,2,ZTF_g,504162962615,0,2.0362,122.877,8.38551,26.1922,1.50917e-05,0.0336895,-0.0879904,2.67634e-05,474,30.0,0.049379,0.049244,20.1288,26.1922,1,2458258.662963,468120126,1,220.650365131804,35.4987693588381,6.9142671245232,1.06042564010951,164.576615826243,66.8980270912613,2.4766806437611,1.03556500999633,0.427551920205164,18.4709999084473,0.0480000004172325,3.65100002288818,0.237000003457069,2458166.891343,2458444.02037,0,423.605431399188,-202.95506626738398,0.0,-202.95506626738398,,,20.56924174524967
24,468,7,2,ZTF_r,504192362615,0,1.9153,401.646,8.32146,26.1328,9.0954e-06,0.0264829,0.111272,1.50297e-05,492,30.0,0.055592,0.051593,20.1471,26.1328,1,2458258.6923611,468120226,1,221.676853824516,34.2285057443269,7.20422403350897,1.07077775827456,259.626812393008,62.710138587234,4.16799292427794,1.04524291102772,0.262643301408122,17.6589998245239,0.0560000017285347,4.3439998626709,0.361000001430511,2458160.768681,2458450.010741,0,229.0882509800515,-7.4113971555354965,0.0,-7.4113971555354965,,,20.549405138420006
