oid,tid,sid,meanra,meandec,sigmara,sigmadec,firstmjd,lastmjd,deltamjd,n_det,n_forced,n_non_det,stellar,class_name,classifier_name,classfier_version,probability,ranking,matched_oids
170032924801368095,1,1,185.82858067340217,6.868145083552208,1.5032507690193596e-05,1.5083723155839833e-05,61091.267746615624,61091.267746615624,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.81420124,1,ZTF18acyebiz
170028527000748063,1,1,185.76075987085116,7.960533143754925,2.049095482345032e-08,2.1349035804797723e-08,61090.2484597937,61097.3825853984,7.134125604701694,231,410,0,,AGN,stamp_classifier_rubin_beta,,0.8135108,1,ZTF19aadonuv
170028528375955574,1,1,186.89550799477465,8.877914982535396,2.7759418343601903e-05,3.162252749912661e-05,61090.25448737413,61091.26519795521,1.010710581082094,3,11,0,,AGN,stamp_classifier_rubin_beta,,0.81349385,1,ZTF18aarltpd
313875415162683393,1,1,149.15291408978356,3.1335194769141403,2.472311352659466e-07,2.591507908133317e-07,61029.319770905895,61109.14520318322,79.82543227732822,1044,1047,0,,AGN,stamp_classifier_rubin_beta,,0.81223494,1,ZTF25aadzimq
170028530390794319,1,1,186.92889608259796,8.82036392017105,7.696788029649832e-06,8.663532386088038e-06,61090.26281811891,61095.20994402708,4.947125908176531,9,55,0,,AGN,stamp_classifier_rubin_beta,,0.8123209,1,ZTF18aarltqh
170028529876992094,1,1,187.8747342257922,7.901987698244304,1.3489578717627012e-06,1.428434057465966e-06,61090.2609555277,61095.32848646294,5.067530935237301,30,81,0,,AGN,stamp_classifier_rubin_beta,,0.80925614,1,"ZTF23aafkozd,ZTF23aaefzsh"
170050533265506446,1,1,188.5358860549789,8.980482431641105,4.810734287431526e-06,4.700559880147848e-06,61095.290786506,61095.328047180985,0.0372606749806436,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.809037,1,ZTF26aagauim
170028500558282784,1,1,149.09022963870578,2.816624328931717,6.120558714982273e-08,6.313267474286971e-08,61090.1077735384,61108.09068913838,17.982915599975968,263,1027,0,,AGN,stamp_classifier_rubin_beta,,0.8085802,1,ZTF20acpzesv
170028512793067610,1,1,149.88053538697068,1.1297658305246558,3.9458532125016576e-08,4.0215318471337745e-08,61090.19006628476,61095.14506851164,4.955002226881334,56,353,0,,AGN,stamp_classifier_rubin_beta,,0.8077591,1,ZTF20aaqggvw
170032911087042588,1,1,149.50972852816662,3.2609934773501563,1.0145026016343709e-07,9.933444649415525e-08,61091.20925667376,61095.10795818802,3.898701514262939,4,117,0,,AGN,stamp_classifier_rubin_beta,,0.8076916,1,ZTF18acssela
170032928007389185,1,1,148.46895153563383,1.8719461830627568,6.237419091336869e-08,6.504284893411406e-08,61090.18106558244,61094.17173853671,3.990672954270849,4,18,0,,AGN,stamp_classifier_rubin_beta,,0.80730146,1,ZTF20acwehwy
170032911815278632,1,1,150.69053338210196,3.427645651019483,6.12864110450989e-08,6.002135046042856e-08,61091.211591491025,61095.1131727677,3.901581276673824,8,111,0,,AGN,stamp_classifier_rubin_beta,,0.8067041,1,ZTF20aaoutew
170032928005292059,1,1,149.47254637792273,1.9176550644574415,1.4409012692340184e-05,1.2297098692215512e-05,61091.2822868433,61091.2822868433,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.8049217,1,ZTF23abiupwk
170050543436693515,1,1,187.58720741434783,9.218384719003083,6.2413532759819645e-06,6.3871398197079535e-06,61095.32848646294,61095.32848646294,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.8049078,1,ZTF22aaczaso
170028527704866946,1,1,187.1465343624644,8.225816352196832,3.489564377150386e-07,3.7960594831492475e-07,61090.2484597937,61098.24137255241,7.992912758709281,468,462,0,,AGN,stamp_classifier_rubin_beta,,0.8042419,1,ZTF24aajcldb
170046091685265477,1,1,149.55457597785076,0.8880530130059113,1.8153819009530777e-06,1.9535394004104e-06,61094.12696521153,61109.14520318322,15.018237971693452,41,20,0,,AGN,stamp_classifier_rubin_beta,,0.80316323,1,ZTF22abtbpgq
170028527410741316,1,1,186.44273278082525,8.640100500313954,1.4067335145390405e-07,1.42212390191956e-07,61090.25122729094,61095.2185456929,4.967318401962984,134,223,0,,AGN,stamp_classifier_rubin_beta,,0.8029413,1,ZTF18aatgmhc
314007379303727288,1,1,150.43493907805336,2.4482573091637483,1.1447682880007343e-05,1.2812549845946952e-05,61059.29426802561,61095.13009929539,35.83583126978192,8,204,0,,AGN,stamp_classifier_rubin_beta,,0.7823336,1,ZTF20aaoutgk
313853517457522753,1,1,150.9713757329907,1.5488783789726916,4.852695863523774e-07,4.970064487902091e-07,61024.24593270644,61109.14520318322,84.89927047678066,994,1036,0,,AGN,stamp_classifier_rubin_beta,,0.7806731,1,ZTF25aadzjgk
170050543264727136,1,1,188.80562832318844,7.893877894107605,3.807634493568912e-05,3.662918243207969e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.78068143,1,ZTF19abannrn
170028527007563799,1,1,186.21637081856477,8.740473961867163,1.2994225862678937e-07,1.3371128265189936e-07,61090.24986030235,61098.23797378523,7.988113482875633,188,299,0,,AGN,stamp_classifier_rubin_beta,,0.7789181,1,ZTF22aaibldy
170028526607007750,1,1,186.69341617667916,8.3289320356312,6.548686652027846e-07,7.225220935991713e-07,61090.247937232445,61098.24137255241,7.993435319964192,537,547,0,,AGN,stamp_classifier_rubin_beta,,0.7788181,1,ZTF22aaczbhg
170028526718156887,1,1,186.3374524812104,8.288724997630151,2.645004168158847e-07,2.939185254397837e-07,61090.247937232445,61098.24137255241,7.993435319964192,538,506,0,,AGN,stamp_classifier_rubin_beta,,0.778237,1,ZTF22aadplih
170028510675992678,1,1,151.16140676722029,1.889580708144046,9.699238597165724e-08,9.774129798562398e-08,61090.18106558244,61097.30092385568,7.119858273246791,243,958,0,,AGN,stamp_classifier_rubin_beta,,0.6363627,1,ZTF21acrpmbq
170028529155571790,1,1,186.44248580420376,8.64002508248586,9.311107125427924e-06,1.0811286081057729e-05,61090.25865463237,61095.20557069903,4.946916066655831,18,203,0,,AGN,stamp_classifier_rubin_beta,,0.6362178,1,ZTF18aatgmhc
313875416861900822,1,1,151.44916415558444,1.5634514723649091,2.518226418699412e-07,2.489038619148711e-07,61029.33108400384,61109.14520318322,79.81411917938385,830,876,0,,AGN,stamp_classifier_rubin_beta,,0.63616556,1,ZTF22ablqwvf
170076861245685897,1,1,53.04851343205937,-27.62400378863204,3.852753434330225e-05,2.968009539472405e-05,61101.029449571724,61101.029449571724,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.6353217,1,ZTF22abgazlt
170028527299592287,1,1,186.8499030632515,8.043964391399603,4.7686827225209103e-08,4.9580577801166073e-08,61090.25079449601,61095.21808027246,4.967285776452627,138,304,0,,AGN,stamp_classifier_rubin_beta,,0.63469696,1,ZTF19aayksfk
170028510907203724,1,1,148.8485090852251,1.812316782117746,1.3277971546351477e-07,1.3428477455764336e-07,61090.181996839354,61097.24879024207,7.0667934027151205,195,861,0,,AGN,stamp_classifier_rubin_beta,,0.63427037,1,ZTF25aaeakmg
313853533656973342,1,1,148.79056463389924,2.4966668428506553,8.442113714298171e-07,9.300211620328832e-07,61024.32282815702,61098.27316592858,73.95033777155913,457,973,0,,AGN,stamp_classifier_rubin_beta,,0.6339696,1,ZTF25aaeekaa
313875416704090123,1,1,150.49233209557207,1.9710481204813337,1.4675100092013053e-07,1.5218790717692625e-07,61029.32853440984,61109.14520318322,79.81666877338284,450,1042,0,,AGN,stamp_classifier_rubin_beta,,0.63173044,1,ZTF20acpzeyh
170050533217272329,1,1,187.04756813665728,9.857439204370246,1.427130541742372e-06,1.423709022674302e-06,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.6295913,1,"ZTF18aakkqbj,ZTF23aaavevn"
170028530561712482,1,1,187.7798411563716,5.8964025389723265,3.844371195807293e-06,3.965197309119386e-06,61090.26465942573,61098.23497759321,7.9703181674849475,16,31,0,,AGN,stamp_classifier_rubin_beta,,0.628862,1,ZTF22aakjrld
170028528545824790,1,1,187.48119796978665,6.254618102287007,4.2490030876397433e-07,4.574484282712291e-07,61090.25633787492,61098.24137255241,7.985034677491058,336,484,0,,AGN,stamp_classifier_rubin_beta,,0.62844104,1,ZTF24aaiyblh
313871013104844896,1,1,149.13955359423608,1.8494537216290117,2.825964103002601e-06,3.1358208659642736e-06,61028.31830778888,61095.11270446167,66.79439667279075,20,323,0,,AGN,stamp_classifier_rubin_beta,,0.6274923,1,"ZTF20aalnpcc,ZTF24aabbzxq"
170032911018885151,1,1,151.2836523452111,1.805365112323562,1.0975968965677897e-07,1.1278245348262065e-07,61090.235619904895,61094.17875123309,3.943131328196614,6,67,0,,AGN,stamp_classifier_rubin_beta,,0.6270709,1,ZTF18acssiix
170028526512111705,1,1,187.02300340980383,6.2820622619589574,6.068742394937813e-08,6.042542780249274e-08,61090.247937232445,61098.23797378523,7.990036552786478,347,562,0,,AGN,stamp_classifier_rubin_beta,,0.6266711,1,ZTF18acvwljy
170028526629552236,1,1,187.19678648285856,7.9287619607402,1.1127785026953417e-07,1.137410584852197e-07,61090.2484597937,61095.2185456929,4.970085899200058,163,297,0,,AGN,stamp_classifier_rubin_beta,,0.62647843,1,ZTF18aaqpowj
314011776680198271,1,1,150.9951440446826,2.065974349205723,7.614626879155961e-07,7.643577092771703e-07,61060.29704526957,61097.322985246894,37.02593997732038,472,1004,0,,AGN,stamp_classifier_rubin_beta,,0.6252106,1,ZTF22abtbpft
313888627031539840,1,1,149.59021273891793,2.774483743400225,9.870742423887066e-08,1.0534929448731292e-07,61032.32800285226,61095.163647517715,62.83564466545795,148,344,0,,AGN,stamp_classifier_rubin_beta,,0.6235526,1,ZTF21aartfsx
170028528947953701,1,1,187.28114428190585,6.273047978456392,5.672311458496195e-07,5.780867156820067e-07,61090.25772315839,61098.22700001939,7.969276860996615,147,473,0,,AGN,stamp_classifier_rubin_beta,,0.6226309,1,ZTF24aaiuznb
170050533219893286,1,1,187.13192083779632,9.29237395689516,9.257890638024374e-07,9.197463933385752e-07,61095.290786506,61095.32848646294,0.0376999569343752,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.6218455,1,ZTF21aamftco
170032910579007541,1,1,150.6355768034735,2.4642510999874183,9.379013572426192e-08,9.333586763935585e-08,61091.20739428083,61095.11216618589,3.9047719050649903,8,128,0,,AGN,stamp_classifier_rubin_beta,,0.6202546,1,ZTF17aabmiii
170050533137580152,1,1,186.38746542879633,9.269328550838235,1.5357681181446187e-06,1.5732005078127055e-06,61095.29034840895,61095.32848646294,0.0381380539911333,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.546092,1,"ZTF18aaigfvu,ZTF18adirlog"
170032911006826509,1,1,151.1284092472831,2.168663641417406,8.168599966037836e-08,7.661601393103267e-08,61091.20879052207,61095.10748965437,3.898699132303591,3,44,0,,AGN,stamp_classifier_rubin_beta,,0.54529995,1,ZTF20aaqggph
170028526740701294,1,1,186.94017581297624,7.967420716633441,3.0711604378137186e-07,3.3201349816517937e-07,61090.247937232445,61098.24137255241,7.993435319964192,577,571,0,,AGN,stamp_classifier_rubin_beta,,0.5449399,1,"ZTF23aagfywr,ZTF23aahpslq"
170028500619100295,1,1,150.6209013704284,1.14955436156844,1.556446189303599e-07,1.5637447508456464e-07,61090.1077735384,61109.14520318322,19.037429644820804,986,1002,0,,AGN,stamp_classifier_rubin_beta,,0.5447406,1,ZTF19acmvtbz
170028520689893469,1,1,149.2661126872561,1.8551370631140165,1.7223944359082515e-05,1.3403385267323747e-05,61090.20557180919,61095.12759611469,4.922024305502418,7,259,0,,AGN,stamp_classifier_rubin_beta,,0.54418063,1,ZTF25aaeejzq
170050543283601691,1,1,188.86096528513627,6.876316945069307,5.7431123423157267e-05,5.367214180296287e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.5428564,1,ZTF21acrbywo
170032927991660557,1,1,151.36455120610393,1.045199839082246,1.124122991313925e-05,8.99493352335412e-06,61091.2822868433,61091.2822868433,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.54063636,1,"ZTF18acqlovu,ZTF18adpkutp"
313976546097365173,1,1,148.7913666910573,2.748032379713468,8.695042497420668e-08,8.78963901709107e-08,61052.33301863891,61098.27558588278,45.94256724387378,211,982,0,,AGN,stamp_classifier_rubin_beta,,0.5385806,1,ZTF21aafjlrg
170028500566147171,1,1,149.87956257063064,3.222125091474112,1.5525304031305785e-07,1.64566747420961e-07,61090.1077735384,61109.14520318322,19.037429644820804,1022,1042,0,,AGN,stamp_classifier_rubin_beta,,0.5375886,1,ZTF22aakcptf
170028528620273719,1,1,186.83271509068544,8.292309934973419,2.3238457135803813e-08,2.44851558512294e-08,61090.25679239822,61095.21748577128,4.960693373061076,75,268,0,,AGN,stamp_classifier_rubin_beta,,0.5362107,1,ZTF19aahmymb
170028529025024029,1,1,186.8771188077021,8.78135603058188,1.955730157479435e-07,2.000796009602781e-07,61090.2581880138,61095.217020639015,4.958832625212381,57,86,0,,AGN,stamp_classifier_rubin_beta,,0.534785,1,ZTF18aarltow
170028521070002491,1,1,148.47657545068634,1.4590840373615934,1.86367147405426e-05,1.9367914970286307e-05,61090.22492843913,61094.13767676089,3.912748321759864,3,6,0,,AGN,stamp_classifier_rubin_beta,,0.5339004,1,ZTF21aapppmr
170028528632856656,1,1,185.90199876729372,7.081334408675644,9.533967664189649e-08,1.0116656653844866e-07,61090.25633787492,61098.22024656157,7.963908686651848,96,483,0,,AGN,stamp_classifier_rubin_beta,,0.5336671,1,ZTF23aajlrks
170028524494127219,1,1,151.3277185242226,1.5659527224681655,8.728840699947558e-06,9.28826870384772e-06,61090.23933232503,61095.12666042595,4.887328100921877,9,74,0,,AGN,stamp_classifier_rubin_beta,,0.53254616,1,ZTF22ablqwue
170028528999858253,1,1,185.72526714898885,9.068402915957863,4.565445820828803e-06,4.8010391376826444e-06,61090.2581880138,61095.29034840895,5.032160395145183,12,11,0,,AGN,stamp_classifier_rubin_beta,,0.97609204,1,ZTF23aahpqnv
170028510563270800,1,1,151.0800392542144,1.1160855273299837,5.556068675059341e-07,5.678863524448523e-07,61090.1077735384,61108.08591622555,17.978142687148647,631,829,0,,AGN,stamp_classifier_rubin_beta,,0.97576046,1,ZTF25aaebkpo
170028526600716397,1,1,186.0779096221728,8.165817139737724,3.852741509216768e-07,4.307518927748101e-07,61090.247937232445,61098.24137255241,7.993435319964192,582,572,0,,AGN,stamp_classifier_rubin_beta,,0.975578,1,ZTF21abazgjk
170028526645280876,1,1,186.62169601935932,6.461243189528637,9.303158167148036e-07,9.74967931488222e-07,61090.247937232445,61098.24043959218,7.9925023597315885,427,560,0,,AGN,stamp_classifier_rubin_beta,,0.9755727,1,ZTF24aaiyrzc
313972183909531813,1,1,150.51157513540983,2.409592669630118,2.605575629253927e-07,2.6932680913763386e-07,61051.19350022562,61109.14520318322,57.95170295760181,965,952,0,,AGN,stamp_classifier_rubin_beta,,0.9755452,1,ZTF22abuahxo
170028527705915486,1,1,187.14325037266727,8.060139812352322,3.894561728884196e-07,4.154779540755031e-07,61090.25215792912,61098.21521397118,7.963056042062817,119,508,0,,AGN,stamp_classifier_rubin_beta,,0.9521445,1,ZTF21aaveyeq
170028532436566096,1,1,187.8291387015945,8.164270515120661,1.0891934530012462e-06,1.1606950747137465e-06,61090.25309120117,61096.37702856063,6.123937359458068,55,51,0,,AGN,stamp_classifier_rubin_beta,,0.9520954,1,ZTF23aagfwav
313871013420466190,1,1,150.1583705582985,2.139553215504541,2.1357397738556573e-06,2.3976185021854135e-06,61028.31930052488,61096.20705563352,67.88775510864798,143,574,0,,AGN,stamp_classifier_rubin_beta,,0.9509841,1,ZTF22abtbpaq
314003014793822341,1,1,150.12371257263493,3.0898438813784455,1.533066198932701e-07,1.6631858477840686e-07,61058.304446615075,61098.27316592858,39.96871931350324,527,1022,0,,AGN,stamp_classifier_rubin_beta,,0.9505843,1,ZTF23aaaygxk
170050543270494214,1,1,189.0669607074723,8.13347389477049,1.1350629392836709e-05,1.048614376486512e-05,61095.328047180985,61095.328047180985,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.94987893,1,ZTF24aaivomn
170028522431578135,1,1,148.92210684268773,1.6116755940577283,1.3394879551110673e-05,1.204976877788201e-05,61090.22632448294,61095.159295887075,4.932971404137788,8,263,0,,AGN,stamp_classifier_rubin_beta,,0.9497671,1,ZTF25aaelctb
170032925238624296,1,1,187.60138386977184,7.520726726176053,4.13352677063061e-08,4.37665764032099e-08,61091.26914453528,61095.2088428691,3.9396983338228897,19,106,0,,AGN,stamp_classifier_rubin_beta,,0.8508043,1,ZTF18acyduxp
170028531726680146,1,1,186.04470309255385,7.915420184873344,4.62916738472004e-08,4.6234950773950475e-08,61090.26896759249,61095.21515192313,4.9461843306344235,12,184,0,,AGN,stamp_classifier_rubin_beta,,0.83979154,1,ZTF18aatgmci
170028517752307853,1,1,150.54222046968948,1.2045526370871196,1.4747662923149585e-07,1.584952741894169e-07,61090.21037865158,61091.21672684771,1.006348196133331,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.8392115,1,ZTF22ablqzzr
170050533248204855,1,1,188.0907654323204,9.226217568334432,1.4051396753689106e-05,1.4303685993397686e-05,61095.290786506,61095.32848646294,0.0376999569343752,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.8390327,1,ZTF24aaivbhi
170028500543080139,1,1,148.59328629808832,3.118196854012641,1.1299622797030656e-06,1.1298347948416968e-06,61090.1077735384,61097.32251703038,7.214743491975241,139,385,0,,AGN,stamp_classifier_rubin_beta,,0.9754719,1,ZTF25aadyeno
170028510818074801,1,1,151.7238094932669,2.2901621811831316,6.186151417134646e-07,6.32569362534374e-07,61090.18153057039,61108.08638488848,17.90485431808338,442,728,0,,AGN,stamp_classifier_rubin_beta,,0.9752416,1,ZTF25aadwjlp
170028528007905381,1,1,188.15316061769852,6.429493727142238,2.780461107594484e-06,2.7852721209774514e-06,61090.25309120117,61095.207439466205,4.954348265033332,21,18,0,,AGN,stamp_classifier_rubin_beta,,0.9753057,1,ZTF23aajlsag
170028528479240261,1,1,186.0303635023729,7.740890065705814,1.0335783297670885e-06,1.150410713865162e-06,61090.25633787492,61097.3476180529,7.091280177985027,253,432,0,,AGN,stamp_classifier_rubin_beta,,0.97484607,1,ZTF21abalhdy
170028510477287678,1,1,149.64382305096547,3.727461260763579,6.646755230811397e-07,7.016293453546333e-07,61090.180597784965,61098.27316592858,8.09256814361288,486,904,0,,AGN,stamp_classifier_rubin_beta,,0.9745239,1,ZTF25aadpfpy
170028527055798415,1,1,187.7251688632261,7.96185323108052,3.770437003051954e-07,4.03122286878954e-07,61090.24986030235,61098.24137255241,7.991512250053347,233,233,0,,AGN,stamp_classifier_rubin_beta,,0.5113798,1,ZTF23aakxtjf
313853533525377135,1,1,149.08837903123234,2.122798567222282,3.8117284849782977e-07,4.019343690786227e-07,61024.32232530941,61109.14520318322,84.8228778738121,967,1059,0,,AGN,stamp_classifier_rubin_beta,,0.51061547,1,ZTF23aadaewd
313893021458366481,1,1,149.19225704515364,2.483337442639985,8.831899170906027e-08,8.95994213842328e-08,61033.277873815736,61095.16411102216,61.886237206424994,246,404,0,,AGN,stamp_classifier_rubin_beta,,0.5102289,1,ZTF23aagjxdu
170028538341097554,1,1,187.47793905433787,7.172967720503004,2.8757121351963593e-05,2.756454011574731e-05,61090.33660197413,61091.267746615624,0.9311446414940292,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.50987333,1,ZTF18acvgvdj
313888627240206476,1,1,151.28700701074598,1.4189757016048072,1.0147831223811868e-06,1.0686337565619277e-06,61032.328496270005,61095.146552156235,62.81805588622956,41,324,0,,AGN,stamp_classifier_rubin_beta,,0.50881416,1,ZTF24aabmdag
170032925386473488,1,1,188.08843583331247,6.48806020010082,1.201072063850006e-05,1.2081760360160844e-05,61091.26961376423,61091.26961376423,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.5086148,1,ZTF19aaoiscd
170028510528143441,1,1,149.19392758961743,1.07018416557727,9.775805178004445e-08,9.715514581725474e-08,61090.180597784965,61095.22124316533,5.040645380366186,195,326,0,,AGN,stamp_classifier_rubin_beta,,0.50815713,1,ZTF19aagnrxm
313985345514897410,1,1,148.6454582819096,2.026339922829096,3.07537514963363e-08,3.119282525482865e-08,61054.145162867295,61095.146552156235,41.00138928894012,73,334,0,,AGN,stamp_classifier_rubin_beta,,0.50742936,1,ZTF20aavwctp
170050543248998407,1,1,188.3874380150735,8.00502926756386,6.027230535147139e-06,6.194504895937401e-06,61095.328047180985,61095.32848646294,0.0004392819537315,2,0,0,,AGN,stamp_classifier_rubin_beta,,0.5052971,1,ZTF22aaayeet
170032922017923225,1,1,187.0780504666328,8.212464990200974,4.408528758999717e-07,4.542567574753266e-07,61091.25624102693,61095.21748577128,3.961244744350552,44,171,0,,AGN,stamp_classifier_rubin_beta,,0.50371134,1,ZTF18abaeolc
313980948054540336,1,1,150.50629555331255,2.058177969169983,4.8069564586364864e-08,4.9338725363303844e-08,61053.24875740713,61095.16022970482,41.91147229769558,134,374,0,,AGN,stamp_classifier_rubin_beta,,0.5036274,1,ZTF20acmvrmi
170032911134752811,1,1,150.5442621099233,1.9437016231207376,2.1927977286395617e-05,2.4203083739848807e-05,61091.20925667376,61091.20925667376,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.50285894,1,ZTF21aakrmao
313998569590751261,1,1,148.9626328007691,2.95888732981255,1.224093399384883e-07,1.2073065602744301e-07,61057.30405358569,61095.16302967743,37.85897609173844,58,391,0,,AGN,stamp_classifier_rubin_beta,,0.5026003,1,ZTF25aaepguh
170107645948067852,1,1,54.34466671407873,-27.966812467087063,1.6153389879036695e-05,1.665921081439592e-05,61108.02790176083,61108.02790176083,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.50179976,1,ZTF19accrkcx
170028526897987638,1,1,187.4188105745833,8.015875714422148,7.890618933009496e-08,8.307335624811445e-08,61090.24892803998,61098.237508079255,7.988580039273074,299,425,0,,AGN,stamp_classifier_rubin_beta,,0.50163937,1,ZTF18aayfceh
170050498170192048,1,1,149.07972095423935,1.7260042056464986,2.6217830964014865e-05,3.248337088734843e-05,61095.14227042209,61095.14227042209,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.50138783,1,ZTF25aaedpuk
170050533265506483,1,1,188.50609427617525,8.83452597407266,4.0276037907460704e-05,3.934100459446199e-05,61095.290786506,61095.290786506,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.94748,1,ZTF24aaiyjce
170028529988141145,1,1,187.5911485652853,8.373334346596913,1.721054290285008e-06,1.7841208384880754e-06,61090.25309120117,61096.36648486272,6.113393661544251,84,87,0,,AGN,stamp_classifier_rubin_beta,,0.94724154,1,ZTF21aakitgp
170028527314796647,1,1,186.7313272736971,7.083013785447742,3.486768840428699e-07,3.848984177719102e-07,61090.247937232445,61098.236850402696,7.98891317025118,275,496,0,,AGN,stamp_classifier_rubin_beta,,0.9470869,1,ZTF23aajltrg
170028513504526475,1,1,150.8206428997688,1.3525703713648434,1.3392204193018215e-05,1.2232486489029258e-05,61090.19238691061,61095.16209735326,4.969710442652286,4,27,0,,AGN,stamp_classifier_rubin_beta,,0.9469585,1,ZTF21aadqfvw
170050533136007293,1,1,186.10592232147175,9.307673147591968,9.829343980527485e-06,1.0075409591081552e-05,61095.29034840895,61095.29034840895,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.94629467,1,ZTF23aaosyzf
170050543438790765,1,1,187.8623647971081,9.235656633475768,1.1978047041338868e-05,1.0924895832431504e-05,61095.32848646294,61095.32848646294,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9460587,1,ZTF20aahgmgm
170046091921195087,1,1,148.94791526384228,2.870256063595718,5.103017635604466e-07,5.491333721390455e-07,61094.12946386969,61109.14520318322,15.015739313530505,41,25,0,,AGN,stamp_classifier_rubin_beta,,0.9459484,1,ZTF19aarswrn
170028526491140174,1,1,186.5809435185096,7.125624422263628,3.150800313071785e-07,3.39032985869088e-07,61090.247937232445,61098.24137255241,7.993435319964192,524,546,0,,AGN,stamp_classifier_rubin_beta,,0.94481575,1,ZTF24aaiybog
170028526623785066,1,1,186.3598959595884,7.327294000361419,2.285072894298301e-07,2.509196010637705e-07,61090.247937232445,61098.24137255241,7.993435319964192,561,542,0,,AGN,stamp_classifier_rubin_beta,,0.9443898,1,ZTF24aaiyboa
313871013087543447,1,1,148.72186845343333,1.9965048479324468,4.5804988617200916e-07,4.338826661963464e-07,61028.31830778888,61095.16022970482,66.84192191594047,25,378,0,,AGN,stamp_classifier_rubin_beta,,0.9436028,1,ZTF22aahgwlx
170050533240864876,1,1,187.41864765853043,9.342914745502735,4.4657651598523456e-06,4.489314284603501e-06,61095.290786506,61095.32848646294,0.0376999569343752,2,1,0,,AGN,stamp_classifier_rubin_beta,,0.9432187,1,ZTF24aaivawf
170050543475490917,1,1,188.6264505786422,7.516744702218935,2.1166721126064655e-05,2.1307749193510972e-05,61095.32848646294,61095.32848646294,0.0,1,0,0,,AGN,stamp_classifier_rubin_beta,,0.9427353,1,ZTF24aajcrwi
170028528618176576,1,1,186.39211407611484,8.315908066763198,2.203736396302507e-06,2.636545283546609e-06,61090.25679239822,61095.20994402708,4.953151628862543,93,259,0,,AGN,stamp_classifier_rubin_beta,,0.92737275,1,ZTF21abazgjh
170028500597080185,1,1,149.91723064453936,0.58266708549761,8.581938530074368e-08,8.517852579872169e-08,61090.1077735384,61108.091155270144,17.983381731741247,664,623,0,,AGN,stamp_classifier_rubin_beta,,0.9274315,1,ZTF25aagdtvm
170068069991317590,1,1,52.209231052887134,-27.202205134844306,5.213185859902107e-06,5.0562119461766435e-06,61099.0424163051,61107.02956310685,7.9871468017445295,7,5,0,,AGN,stamp_classifier_rubin_beta,,0.9270053,1,ZTF22abgazeb
170032911108014111,1,1,149.80813029237984,1.7652985897021447,1.5191755183835037e-07,1.546080164157769e-07,61090.20665668342,61095.106552146935,4.8998954635171685,5,95,0,,AGN,stamp_classifier_rubin_beta,,0.9265486,1,ZTF19aaglgwp
170028526764294224,1,1,187.47065098113703,7.412132041316333,1.2263492165786288e-06,1.3189658134506929e-06,61090.247937232445,61098.239036417246,7.991099184800987,313,527,0,,AGN,stamp_classifier_rubin_beta,,0.92650247,1,ZTF23aakxsds
170028510692245574,1,1,151.28930544856746,0.955972251629166,2.4098107998966634e-07,2.3699482806313577e-07,61090.18106558244,61095.163647517715,4.982581935277267,88,180,0,,AGN,stamp_classifier_rubin_beta,,0.9257586,1,"ZTF24aabmlrn,ZTF25aadrqdg"
170028500546748516,1,1,149.05802809108687,3.241840186580638,6.400855412703923e-08,6.740369433632417e-08,61090.1077735384,61099.314880045866,9.207106507463322,803,982,0,,AGN,stamp_classifier_rubin_beta,,0.9254225,1,ZTF21abaikcf
170028500610711681,1,1,150.74607972860545,2.3364681552752935,1.2426871618657838e-06,1.3143338425273411e-06,61090.1077735384,61097.28304775509,7.175274216686375,160,938,0,,AGN,stamp_classifier_rubin_beta,,0.92425394,1,ZTF24ablmzkk
170028526895366234,1,1,186.7445622981218,6.929358035822655,3.840874484080566e-07,4.190350072533218e-07,61090.247937232445,61098.24137255241,7.993435319964192,560,527,0,,AGN,stamp_classifier_rubin_beta,,0.9241478,1,ZTF23aagziat
170028528732471370,1,1,186.28885658558323,8.080046077529522,1.362811192887861e-07,1.5143910154782854e-07,61090.24892803998,61098.24137255241,7.992444512427028,570,529,0,,AGN,stamp_classifier_rubin_beta,,0.92374766,1,ZTF24aaivayb
